cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url,s2_id
cord_uid_001320,sha_00000528,Custom,Hospitalization: A complications Study,10.1000/001320,PMC0001320,921163,custom,This study investigates elderly in relation to complications. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using retrospective analysis of 1347 patients.,2021-01-11,"Johnson, A.",Scientific Reports,,,,,,,
cord_uid_001321,sha_00000529,PubMed,Lockdown: A dermatological Study,10.1000/001321,,,cc0,This study investigates ICU in relation to dermatological. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 2760 patients.,2020-03-29,"Miller, F.; Lopez, K.; Brown, C.",Cell,mag_00001321,cov_001321,,,,https://example.com/paper/1321,
cord_uid_001322,sha_0000052a,CDC,Icu Asymptomatic: A prognosis Study,10.1000/001322,PMC0001322,411378,cc-by-nc,,2020-04-22,"Rodriguez, H.; Smith, J.; Wilson, M.; Jones, D.",Virology,mag_00001322,,,pdf_001322.json,pmc_001322.json,https://example.com/paper/1322,
cord_uid_001323,sha_0000052b,PubMed,Lockdown Vaccine Testing: A cardiovascular Study,,,,cc-by,This study investigates comorbidity in relation to cardiovascular. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using retrospective analysis of 496 patients.,2021-04-15,"Jackson, R.; Martinez, I.",Clinical Infectious Diseases,mag_00001323,cov_001323,,,,,
cord_uid_001324,sha_0000052c,CDC,Lockdown Icu Elderly: A long-term effects Study,10.1000/001324,PMC0001324,,custom,This study investigates coronavirus in relation to long-term effects. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using cross-sectional analysis of 4878 patients.,2020-12-05,"Martin, S.; Lopez, K.; Williams, B.",Lancet Infectious Diseases,mag_00001324,cov_001324,,pdf_001324.json,,https://example.com/paper/1324,
cord_uid_001325,,WHO,Variant: A pathogenesis Study,10.1000/001325,PMC0001325,463488,cc0,This study investigates social distancing in relation to pathogenesis. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 4361 patients.,2021-05-12,,Science,mag_00001325,,,,pmc_001325.json,https://example.com/paper/1325,
cord_uid_001326,sha_0000052e,WHO,Asymptomatic: A dermatological Study,,PMC0001326,,custom,This study investigates SARS-CoV-2 in relation to dermatological. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using retrospective analysis of 4174 patients.,2022-08-30,"Johnson, A.",Nature,mag_00001326,,,pdf_001326.json,,https://example.com/paper/1326,s2_00001326
cord_uid_001327,sha_0000052f,PMC,Lockdown Variant: A complications Study,10.1000/001327,,,cc-by-nc,This study investigates asymptomatic in relation to complications. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 2878 patients.,2020-05-28,"Garcia, E.; Taylor, P.; Miller, F.",Lancet Infectious Diseases,,cov_001327,,pdf_001327.json,,,
cord_uid_001328,,CDC,Antibody Outbreak: A epidemiology Study,10.1000/001328,,428816,cc0,This study investigates antibody in relation to epidemiology. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using cross-sectional analysis of 4819 patients.,2021-09-26,"Johnson, A.; Jackson, R.; Davis, G.",Clinical Infectious Diseases,,cov_001328,,,,https://example.com/paper/1328,
cord_uid_001329,sha_00000531,PMC,Coronavirus Icu: A pathogenesis Study,10.1000/001329,PMC0001329,427040,custom,,2021-05-18,"Jackson, R.",Nature Medicine,,,,pdf_001329.json,,https://example.com/paper/1329,
cord_uid_001330,,Custom,Comorbidity: A risk factors Study,10.1000/001330,PMC0001330,,cc-by-nc,This study investigates hospitalization in relation to risk factors. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 1377 patients.,2021-01-09,"Johnson, A.; Rodriguez, H.; Miller, F.; Gonzalez, L.",The Lancet,,cov_001330,,,,https://example.com/paper/1330,
cord_uid_001331,sha_00000533,WHO,Mortality Pandemic: A neurological Study,10.1000/001331,,,custom,This study investigates outbreak in relation to neurological. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 4165 patients.,2022-08-26,"Davis, G.; Anderson, N.; Smith, J.; Taylor, P.",NEJM,,,,,,,s2_00001331
cord_uid_001332,sha_00000534,PMC,Icu Social Distancing Coronavirus: A clinical trial Study,10.1000/001332,PMC0001332,828512,custom,,2020-11-05,"Garcia, E.; Thomas, O.",NEJM,mag_00001332,,,,,https://example.com/paper/1332,
cord_uid_001333,sha_00000535,Custom,Vaccine Covid-19 Hospitalization: A gastrointestinal Study,10.1000/001333,PMC0001333,,cc-by,This study investigates elderly in relation to gastrointestinal. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 3566 patients.,2022-10-20,"Hernandez, J.; Taylor, P.; Wilson, M.; Jones, D.; Williams, B.",Cell,mag_00001333,,,,pmc_001333.json,https://example.com/paper/1333,
cord_uid_001334,,Custom,Immunity: A respiratory Study,10.1000/001334,PMC0001334,,cc-by,This study investigates outbreak in relation to respiratory. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 1485 patients.,2022-02-13,"Williams, B.; Davis, G.; Garcia, E.; Wilson, M.; Hernandez, J.",Lancet Infectious Diseases,mag_00001334,,arXiv:2007.9037,,,https://example.com/paper/1334,s2_00001334
cord_uid_001335,sha_00000537,Custom,Mortality Vaccine Lockdown: A cardiovascular Study,10.1000/001335,,625677,custom,This study investigates asymptomatic in relation to cardiovascular. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 3721 patients.,2020-07-08,,Cell,,cov_001335,,pdf_001335.json,,,s2_00001335
cord_uid_001336,,PMC,Outbreak Coronavirus Icu: A prognosis Study,,PMC0001336,533749,cc-by-nc,This study investigates transmission in relation to prognosis. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using cross-sectional analysis of 4189 patients.,2021-07-21,"Taylor, P.; Martin, S.",Nature Medicine,,,,pdf_001336.json,,https://example.com/paper/1336,
cord_uid_001337,,PMC,Immunity: A epidemiology Study,10.1000/001337,PMC0001337,529160,custom,This study investigates comorbidity in relation to epidemiology. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 2252 patients.,2020-11-06,"Smith, J.; Jones, D.; Martinez, I.; Rodriguez, H.; Moore, Q.",Science,mag_00001337,,,pdf_001337.json,,,s2_00001337
cord_uid_001338,sha_0000053a,CDC,Comorbidity Coronavirus Variant: A long-term effects Study,10.1000/001338,,535230,custom,This study investigates variant in relation to long-term effects. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 3683 patients.,2020-02-08,"Miller, F.; Jones, D.; Martin, S.; Lopez, K.; Moore, Q.",Science,mag_00001338,,,,,https://example.com/paper/1338,s2_00001338
cord_uid_001339,sha_0000053b,Custom,Covid-19: A respiratory Study,10.1000/001339,PMC0001339,309024,custom,This study investigates vaccine in relation to respiratory. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using retrospective analysis of 1808 patients.,2022-05-16,"Moore, Q.; Brown, C.; Williams, B.; Garcia, E.; Smith, J.",NEJM,,,,pdf_001339.json,,https://example.com/paper/1339,
cord_uid_001340,sha_0000053c,WHO,Covid-19 Variant Immunity: A respiratory Study,,,719020,cc-by-nc,This study investigates asymptomatic in relation to respiratory. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 1637 patients.,2020-06-24,"Wilson, M.; Thomas, O.; Jackson, R.; Johnson, A.; Hernandez, J.",JAMA,mag_00001340,cov_001340,,,pmc_001340.json,https://example.com/paper/1340,
cord_uid_001341,sha_0000053d,Custom,Icu Antibody Elderly: A epidemiology Study,,,633086,cc0,This study investigates SARS-CoV-2 in relation to epidemiology. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 1789 patients.,2021-11-24,"Jones, D.",Lancet Infectious Diseases,,,,,,,
cord_uid_001342,,PMC,Testing Covid-19 Sars-Cov-2: A clinical trial Study,10.1000/001342,PMC0001342,,cc-by-nc,This study investigates coronavirus in relation to clinical trial. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using cross-sectional analysis of 505 patients.,2021-09-07,"Anderson, N.",Clinical Infectious Diseases,,,,,pmc_001342.json,https://example.com/paper/1342,
cord_uid_001343,sha_0000053f,PMC,Mortality: A epidemiology Study,,PMC0001343,786550,cc-by,This study investigates comorbidity in relation to epidemiology. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using prospective analysis of 4762 patients.,2021-06-18,"Thomas, O.; Williams, B.; Taylor, P.; Davis, G.",BMJ,mag_00001343,,arXiv:2018.1685,,,,s2_00001343
cord_uid_001344,sha_00000540,PMC,Comorbidity: A diagnosis Study,10.1000/001344,PMC0001344,138035,custom,This study investigates coronavirus in relation to diagnosis. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 4676 patients.,2021-07-24,"Martin, S.; Jackson, R.; Johnson, A.; Davis, G.",Virology,,cov_001344,,,pmc_001344.json,,
cord_uid_001345,,Custom,Mortality: A long-term effects Study,10.1000/001345,PMC0001345,,custom,,2021-08-26,"Anderson, N.; Martinez, I.; Jackson, R.; Miller, F.; Smith, J.",Clinical Infectious Diseases,,,,,pmc_001345.json,https://example.com/paper/1345,
cord_uid_001346,sha_00000542,CDC,Coronavirus Elderly Asymptomatic: A epidemiology Study,,,952276,cc-by,This study investigates hospitalization in relation to epidemiology. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using retrospective analysis of 686 patients.,2021-08-24,"Taylor, P.; Wilson, M.; Johnson, A.; Hernandez, J.",Journal of Medical Virology,,,arXiv:2016.8273,,,,
cord_uid_001347,sha_00000543,WHO,Covid-19: A treatment Study,10.1000/001347,,167260,cc-by,This study investigates antibody in relation to treatment. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 3637 patients.,2020-12-15,"Taylor, P.; Thomas, O.; Brown, C.; Garcia, E.",Emerging Infectious Diseases,,,,pdf_001347.json,,,s2_00001347
cord_uid_001348,sha_00000544,WHO,Testing: A prognosis Study,10.1000/001348,PMC0001348,956028,cc-by-nc,This study investigates transmission in relation to prognosis. Our findings suggest significant implications for prevention of COVID-19. The research was conducted using prospective analysis of 2511 patients.,2021-09-08,"Taylor, P.; Moore, Q.; Jones, D.",Science,mag_00001348,,,pdf_001348.json,,,
cord_uid_001349,,Custom,Asymptomatic: A complications Study,10.1000/001349,PMC0001349,334188,cc-by-nc,,2021-11-05,"Johnson, A.; Lopez, K.; Martin, S.; Wilson, M.",PLOS ONE,,,,,pmc_001349.json,,s2_00001349
cord_uid_001350,,Custom,Variant Immunity Mortality: A cardiovascular Study,10.1000/001350,,,cc-by-nc,This study investigates hospitalization in relation to cardiovascular. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 4785 patients.,2021-08-04,"Davis, G.; Martinez, I.",Clinical Infectious Diseases,,,arXiv:2004.7593,,,https://example.com/paper/1350,
cord_uid_001351,,WHO,Vaccine Testing: A epidemiology Study,10.1000/001351,,319275,cc-by-nc,This study investigates immunity in relation to epidemiology. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using cross-sectional analysis of 4353 patients.,2020-11-05,"Garcia, E.; Taylor, P.; Gonzalez, L.; Anderson, N.",Lancet Infectious Diseases,mag_00001351,,,pdf_001351.json,,https://example.com/paper/1351,
cord_uid_001352,,PMC,Outbreak: A pathogenesis Study,10.1000/001352,PMC0001352,465447,cc-by,This study investigates transmission in relation to pathogenesis. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using cross-sectional analysis of 2348 patients.,2020-12-22,"Garcia, E.",Lancet Infectious Diseases,mag_00001352,cov_001352,,,,,
cord_uid_001353,,PMC,Transmission Asymptomatic Elderly: A dermatological Study,10.1000/001353,PMC0001353,300051,cc-by-nc,This study investigates ICU in relation to dermatological. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using retrospective analysis of 2190 patients.,2022-12-09,"Johnson, A.",Lancet Infectious Diseases,,,,,pmc_001353.json,https://example.com/paper/1353,
cord_uid_001354,,PMC,Antibody: A gastrointestinal Study,10.1000/001354,PMC0001354,662295,cc-by-nc,This study investigates ICU in relation to gastrointestinal. Our findings suggest significant implications for diagnosis of COVID-19. The research was conducted using cross-sectional analysis of 3627 patients.,2022-05-26,"Williams, B.; Miller, F.",PLOS ONE,,,,,,https://example.com/paper/1354,s2_00001354
cord_uid_001355,sha_0000054b,CDC,Mortality: A clinical trial Study,,,,cc-by-nc,This study investigates comorbidity in relation to clinical trial. Our findings suggest significant implications for treatment of COVID-19. The research was conducted using prospective analysis of 4509 patients.,2022-12-07,"Garcia, E.; Taylor, P.; Martinez, I.; Gonzalez, L.",PLOS ONE,,,,pdf_001355.json,,https://example.com/paper/1355,
